"CODUSU","NRO_HOGAR","REALIZADA","ANO4","TRIMESTRE","AGLOMERADO","POND_TIC","IH_II_01","IH_II_02"
"TQRMNOPQVHKNLMCDEFPCH00489698",1,1,2016,4,9,124,1,1
"TQRMNOPQVHLOLQCDEFPCH00500047",1,1,2016,4,9,134,1,1
"TQRMNOPQWHKNLMCDEFPCH00489696",1,1,2016,4,9,124,2,2
"TQRMNOPQWHLKKMCDEFPCH00499946",1,1,2016,4,9,188,1,1
"TQRMNOPQWHLOLQCDEFPCH00500010",1,1,2016,4,9,134,2,2
"TQRMNOPQXHKNLMCDEFPCH00499942",1,1,2016,4,9,124,2,1
"TQRMNOPQXHLKKMCDEFPCH00499956",1,1,2016,4,9,188,1,1
"TQRMNOPQYHKNLMCDEFPCH00489738",1,1,2016,4,9,124,1,1
"TQRMNOPQYHLOLQCDEFPCH00500020",1,1,2016,4,9,134,1,1
"TQRMNOPRPHKNLMCDEFPCH00489752",1,1,2016,4,9,124,1,1
"TQRMNOPRQHJKKMCDEFPCH00499918",1,1,2016,4,9,213,1,1
"TQRMNOPRQHJOLPCDEFPCH00499813",1,1,2016,4,9,164,1,1
"TQRMNOPRQHJOLQCDEFPCH00500021",1,1,2016,4,9,168,2,2
"TQRMNOPRQHLOLNCDEFPCH00499996",1,1,2016,4,9,164,1,1
"TQRMNOPRRHJKKMCDEFPCH00499912",1,1,2016,4,9,213,1,1
"TQRMNOPRRHJOLPCDEFPCH00499804",1,1,2016,4,9,164,1,1
"TQRMNOPRRHJOLQCDEFPCH00500039",1,1,2016,4,9,168,1,1
"TQRMNOPRRHLLLMCDEFPCH00499936",1,1,2016,4,9,173,1,1
"TQRMNOPRRHLOLNCDEFPCH00499989",1,1,2016,4,9,164,1,1
"TQRMNOPRSHJKKMCDEFPCH00499957",1,1,2016,4,9,213,1,1
"TQRMNOPRSHJMKQCDEFPCH00500043",1,1,2016,4,9,157,2,2
"TQRMNOPRSHJOLQCDEFPCH00500017",1,1,2016,4,9,168,1,1
"TQRMNOPRSHLLLMCDEFPCH00499916",1,1,2016,4,9,173,1,1
"TQRMNOPRTHJOLPCDEFPCH00499825",1,1,2016,4,9,164,1,1
"TQRMNOPRTHJOLQCDEFPCH00499975",1,1,2016,4,9,168,1,1
"TQRMNOPRTHLOLNCDEFPCH00499970",1,1,2016,4,9,164,1,1
"TQRMNOPRUHJOLPCDEFPCH00499814",1,1,2016,4,9,164,2,2
"TQRMNOPRUHLOLNCDEFPCH00499999",1,1,2016,4,9,164,1,1
"TQRMNOPRVHJMKQCDEFPCH00499974",1,1,2016,4,9,157,1,1
"TQRMNOPRWHJMKQCDEFPCH00500041",1,1,2016,4,9,157,1,1
"TQRMNOPRXHJMKQCDEFPCH00500030",1,1,2016,4,9,157,1,1
"TQRMNOPRYHJMKQCDEFPCH00499976",1,1,2016,4,9,157,1,1
"TQRMNOPSQHKMLLCDEFPCH00489712",1,1,2016,4,9,132,1,1
"TQRMNOPSQHMMLMCDEFPCH00489737",1,1,2016,4,9,112,1,2
"TQRMNOPSRHKMLLCDEFPCH00489750",1,1,2016,4,9,132,1,1
"TQRMNOPSRHMMLMCDEFPCH00489720",2,1,2016,4,9,112,1,1
"TQRMNOPSSHKMLLCDEFPCH00489713",1,1,2016,4,9,132,1,1
"TQRMNOPSSHMMLMCDEFPCH00489725",1,1,2016,4,9,112,1,1
"TQRMNOPSSHMOKQCDEFPCH00489706",1,1,2016,4,9,119,1,1
"TQRMNOPSTHMMLMCDEFPCH00489703",1,1,2016,4,9,112,1,1
"TQRMNOPSUHKMLLCDEFPCH00489741",1,1,2016,4,9,132,2,2
"TQRMNOPSUHMOKQCDEFPCH00489697",1,1,2016,4,9,119,1,1
"TQRMNOPSVHJNLLCDEFPCH00499922",1,1,2016,4,9,120,2,1
"TQRMNOPSVHKMKPCDEFPCH00489624",1,1,2016,4,9,154,2,1
"TQRMNOPSWHJNLLCDEFPCH00499925",1,1,2016,4,9,120,1,1
"TQRMNOPSWHKMKPCDEFPCH00489647",1,1,2016,4,9,154,2,1
"TQRMNOPSXHJNLLCDEFPCH00499928",1,1,2016,4,9,120,1,1
"TQRMNOPSYHJNLLCDEFPCH00499913",1,1,2016,4,9,120,1,1
"TQRMNOPSYHKMKPCDEFPCH00489627",1,1,2016,4,9,154,2,1
"TQRMNOPTPHJNLLCDEFPCH00499929",1,1,2016,4,9,120,2,2
"TQRMNOPTPHKMKPCDEFPCH00499838",1,1,2016,4,9,154,1,1
"TQRMNOPTQHJOKNCDEFPCH00499894",1,1,2016,4,9,165,1,1
"TQRMNOPTRHJOKNCDEFPCH00499896",1,1,2016,4,9,165,1,1
"TQRMNOPTTHJOKNCDEFPCH00499878",1,1,2016,4,9,165,1,1
"TQRMNOPTWHJLLMCDEFPCH00499803",1,1,2016,4,9,163,1,1
"TQRMNOPTWHKOLOCDEFPCH00489748",1,1,2016,4,9,182,1,1
"TQRMNOPTXHJLLMCDEFPCH00499819",1,1,2016,4,9,163,2,2
"TQRMNOPTXHKOLOCDEFPCH00489747",1,1,2016,4,9,182,1,1
"TQRMNOPTXHLMLOCDEFPCH00500046",1,1,2016,4,9,138,2,1
"TQRMNOPTYHJLLMCDEFPCH00499820",1,1,2016,4,9,163,1,1
"TQRMNOPTYHKOKMCDEFPCH00489618",1,1,2016,4,9,246,1,1
"TQRMNOPTYHKOLOCDEFPCH00489751",1,1,2016,4,9,182,2,2
"TQRMNOPTYHLMLOCDEFPCH00500005",1,1,2016,4,9,138,1,1
"TQRMNOPUPHKOKMCDEFPCH00489619",1,1,2016,4,9,246,1,1
"TQRMNOPUPHKOLOCDEFPCH00489728",1,1,2016,4,9,182,1,1
"TQRMNOPUPHLMLOCDEFPCH00500038",1,1,2016,4,9,138,1,1
"TQRMNOPUQHMMKTCDEFPCH00489672",1,1,2016,4,9,150,1,1
"TQRMNOPURHMMKTCDEFPCH00489636",1,1,2016,4,9,150,1,1
"TQRMNOPURHMOKNCDEFPCH00489816",1,1,2016,4,9,296,1,1
"TQRMNOPUSHKOKMCDEFPCH00489620",1,1,2016,4,9,246,1,1
"TQRMNOPUSHMMKTCDEFPCH00489673",1,1,2016,4,9,150,1,1
"TQRMNOPUSHMOKNCDEFPCH00500033",1,1,2016,4,9,296,1,1
"TQRMNOPUTHMMKTCDEFPCH00489674",1,1,2016,4,9,150,2,2
"TQRMNOPUTHMOKNCDEFPCH00489819",1,1,2016,4,9,296,1,1
"TQRMNOPUUHMMKTCDEFPCH00489637",1,1,2016,4,9,150,1,1
"TQRMNOPUUHMOKNCDEFPCH00489763",1,1,2016,4,9,296,1,1
"TQRMNOPUVHJOKSCDEFPCH00499847",1,1,2016,4,9,135,1,1
"TQRMNOPUVHLMKRCDEFPCH00499855",2,1,2016,4,9,149,1,1
"TQRMNOPUWHJOKSCDEFPCH00499848",1,1,2016,4,9,135,2,1
"TQRMNOPUWHLMKRCDEFPCH00499863",1,1,2016,4,9,149,2,2
"TQRMNOPUXHJOKSCDEFPCH00499835",1,1,2016,4,9,135,1,1
"TQRMNOPUXHLMKRCDEFPCH00499866",1,1,2016,4,9,149,2,2
"TQRMNOPUYHJOKSCDEFPCH00499850",1,1,2016,4,9,135,1,1
"TQRMNOPUYHLMKRCDEFPCH00499867",1,1,2016,4,9,149,2,2
"TQRMNOPVPHJOKSCDEFPCH00499851",1,1,2016,4,9,135,1,1
"TQRMNOPVPHLMKRCDEFPCH00499869",1,1,2016,4,9,149,1,1
"TQRMNOPVQHLLKPCDEFPCH00499958",1,1,2016,4,9,149,1,1
"TQRMNOPVQHLMKNCDEFPCH00499833",1,1,2016,4,9,153,1,1
"TQRMNOPVQHLOLPCDEFPCH00499939",1,1,2016,4,9,117,2,2
"TQRMNOPVQHMKKRCDEFPCH00489820",1,1,2016,4,9,163,1,1
"TQRMNOPVRHLOLPCDEFPCH00499967",1,1,2016,4,9,117,1,1
"TQRMNOPVRHMKKRCDEFPCH00499979",2,1,2016,4,9,163,1,1
"TQRMNOPVSHLLKPCDEFPCH00499959",1,1,2016,4,9,149,1,1
"TQRMNOPVSHLMKNCDEFPCH00499826",1,1,2016,4,9,153,1,1
"TQRMNOPVSHLOLPCDEFPCH00499924",1,1,2016,4,9,117,1,1
"TQRMNOPVTHKOLQCDEFPCH00489613",1,1,2016,4,9,260,1,2
"TQRMNOPVTHLOLPCDEFPCH00499931",1,1,2016,4,9,117,2,2
"TQRMNOPVTHMKKRCDEFPCH00489762",1,1,2016,4,9,163,1,1
"TQRMNOPVUHKOLQCDEFPCH00489614",1,1,2016,4,9,260,2,2
"TQRMNOPVUHLLKPCDEFPCH00499951",1,1,2016,4,9,149,1,1
"TQRMNOPVUHLMKNCDEFPCH00499834",1,1,2016,4,9,153,1,1
"TQRMNOPVUHLOLPCDEFPCH00499947",1,1,2016,4,9,117,1,1
"TQRMNOPVUHMKKRCDEFPCH00489808",2,1,2016,4,9,163,1,1
"TQRMNOPVVHKOLQCDEFPCH00489615",1,1,2016,4,9,260,1,1
"TQRMNOPVWHKOLQCDEFPCH00499857",1,1,2016,4,9,260,1,1
"TQRMNOPVXHKOLQCDEFPCH00489617",1,1,2016,4,9,260,1,2
"TQRMNOPWQHLNLLCDEFPCH00499861",1,1,2016,4,9,113,1,2
"TQRMNOPWRHLNLLCDEFPCH00499865",1,1,2016,4,9,113,1,2
"TQRMNOPWSHLNLLCDEFPCH00499862",1,1,2016,4,9,113,1,1
"TQRMNOPWTHLNLLCDEFPCH00499870",1,1,2016,4,9,113,2,2
"TQRMNOPWUHLNLLCDEFPCH00499875",1,1,2016,4,9,113,1,1
"TQRMNOPWVHJMLNCDEFPCH00500051",1,1,2016,4,9,120,2,2
"TQRMNOPWVHKKKUCDEFPCH00489633",1,1,2016,4,9,166,1,1
"TQRMNOPWVHKMKSCDEFPCH00489710",1,1,2016,4,9,166,1,2
"TQRMNOPWWHJMLNCDEFPCH00499982",1,1,2016,4,9,120,1,1
"TQRMNOPWWHKKKUCDEFPCH00489666",1,1,2016,4,9,166,1,1
"TQRMNOPWXHJMLNCDEFPCH00499984",1,1,2016,4,9,120,1,1
"TQRMNOPWXHJMLNCDEFPCH00499984",51,1,2016,4,9,120,1,1
"TQRMNOPWYHJMLNCDEFPCH00500026",1,1,2016,4,9,120,1,2
"TQRMNOPWYHKKKUCDEFPCH00489634",1,1,2016,4,9,166,1,1
"TQRMNOPWYHKMKRCDEFPCH00489812",1,1,2016,4,9,88,1,1
"TQRMNOPWYHKMKSCDEFPCH00489699",1,1,2016,4,9,166,1,2
"TQRMNOPXPHJMLNCDEFPCH00499991",1,1,2016,4,9,120,2,2
"TQRMNOPXPHKKKUCDEFPCH00489628",1,1,2016,4,9,166,1,1
"TQRMNOPXQHJOKOCDEFPCH00499990",1,1,2016,4,9,153,1,1
"TQRMNOPXSHJOKOCDEFPCH00500045",1,1,2016,4,9,153,1,1
"TQRMNOPXUHJOKOCDEFPCH00500050",1,1,2016,4,9,153,2,1
"TQRMNOPXVHMOKMCDEFPCH00489736",1,1,2016,4,9,171,1,1
"TQRMNOPXVHMOLQCDEFPCH00489714",1,1,2016,4,9,161,1,1
"TQRMNOPXWHMOKMCDEFPCH00489757",1,1,2016,4,9,171,1,1
"TQRMNOPXXHMOKMCDEFPCH00499961",1,1,2016,4,9,171,1,1
"TQRMNOPXXHMOLQCDEFPCH00489681",1,1,2016,4,9,161,1,1
"TQRMNOPXYHMOKMCDEFPCH00489721",1,1,2016,4,9,171,1,1
"TQRMNOPYPHMOKMCDEFPCH00489693",1,1,2016,4,9,171,1,1
"TQRMNOPYPHMOLQCDEFPCH00489701",1,1,2016,4,9,161,1,1
"TQRMNOPYQHMLKSCDEFPCH00489669",1,1,2016,4,9,165,1,1
"TQRMNOPYSHMLKSCDEFPCH00489670",1,1,2016,4,9,165,1,1
"TQRMNOPYUHMLKSCDEFPCH00489635",1,1,2016,4,9,165,1,1
"TQRMNOPYVHLNKTCDEFPCH00500004",1,1,2016,4,9,119,2,2
"TQRMNOPYVHMMLPCDEFPCH00489607",1,1,2016,4,9,142,2,2
"TQRMNOPYWHMMLPCDEFPCH00489608",1,1,2016,4,9,142,1,1
"TQRMNOPYXHLNKTCDEFPCH00500044",1,1,2016,4,9,119,1,1
"TQRMNOPYYHLNKTCDEFPCH00499969",1,1,2016,4,9,119,1,1
"TQRMNOPYYHMMLPCDEFPCH00489609",1,1,2016,4,9,142,1,1
"TQRMNOQPPHLNKTCDEFPCH00500032",1,1,2016,4,9,119,1,1
"TQRMNOQPPHMMLPCDEFPCH00489653",1,1,2016,4,9,142,2,2
"TQRMNOQPWHKLKQCDEFPCH00499985",1,1,2016,4,9,197,1,1
"TQRMNOQPXHKLKQCDEFPCH00489743",1,1,2016,4,9,197,2,1
"TQRMNOQQQHJMKPCDEFPCH00499882",1,1,2016,4,9,148,1,1
"TQRMNOQQQHMNLLCDEFPCH00489658",1,1,2016,4,9,115,1,1
"TQRMNOQQRHJMKPCDEFPCH00499950",1,1,2016,4,9,148,1,1
"TQRMNOQQRHMNLLCDEFPCH00489659",1,1,2016,4,9,115,2,2
"TQRMNOQQSHJMKPCDEFPCH00499934",1,1,2016,4,9,148,1,1
"TQRMNOQQSHMNLLCDEFPCH00499816",1,1,2016,4,9,115,2,1
"TQRMNOQQSHMOKUCDEFPCH00489755",1,1,2016,4,9,125,2,2
"TQRMNOQQTHMNLLCDEFPCH00489660",1,1,2016,4,9,115,1,1
"TQRMNOQQTHMOKUCDEFPCH00489726",1,1,2016,4,9,125,2,1
"TQRMNOQQUHJMKPCDEFPCH00499907",1,1,2016,4,9,148,1,1
"TQRMNOQQUHMNLLCDEFPCH00489661",1,1,2016,4,9,115,1,1
"TQRMNOQRQHKKKNCDEFPCH00489789",1,1,2016,4,9,232,1,1
"TQRMNOQRQHMMLNCDEFPCH00489786",1,1,2016,4,9,117,1,1
"TQRMNOQRRHKKKNCDEFPCH00489800",1,1,2016,4,9,232,1,1
"TQRMNOQRRHLOKSCDEFPCH00500015",1,1,2016,4,9,158,1,1
"TQRMNOQRRHLOKUCDEFPCH00499854",1,1,2016,4,9,150,2,1
"TQRMNOQRRHMMLNCDEFPCH00500006",1,1,2016,4,9,117,1,1
"TQRMNOQRSHKKKNCDEFPCH00500025",1,1,2016,4,9,232,1,1
"TQRMNOQRSHLOKUCDEFPCH00499860",1,1,2016,4,9,150,2,1
"TQRMNOQRSHMMLNCDEFPCH00489781",1,1,2016,4,9,117,1,2
"TQRMNOQRTHLOKUCDEFPCH00499864",1,1,2016,4,9,150,2,1
"TQRMNOQRTHMMLNCDEFPCH00489822",1,1,2016,4,9,117,1,1
"TQRMNOQRUHLOKUCDEFPCH00499901",1,1,2016,4,9,150,1,1
"TQRMNOQRUHMMLNCDEFPCH00489772",1,1,2016,4,9,117,1,1
"TQRMNOQRVHKMLNCDEFPCH00489664",1,1,2016,4,9,155,1,1
"TQRMNOQRVHLOLQCDEFPCH00500013",1,1,2016,4,9,134,1,1
"TQRMNOQRVHMOKOCDEFPCH00489611",1,1,2016,4,9,175,1,1
"TQRMNOQRWHKMLNCDEFPCH00489650",1,1,2016,4,9,155,1,1
"TQRMNOQRWHMOKOCDEFPCH00489643",1,1,2016,4,9,175,2,2
"TQRMNOQRXHKMLNCDEFPCH00499824",1,1,2016,4,9,155,2,1
"TQRMNOQRXHLOLQCDEFPCH00499986",1,1,2016,4,9,134,1,1
"TQRMNOQRXHMOKOCDEFPCH00489612",1,1,2016,4,9,175,1,1
"TQRMNOQRYHKMLNCDEFPCH00489688",1,1,2016,4,9,155,1,1
"TQRMNOQSPHKMLNCDEFPCH00489651",1,1,2016,4,9,155,1,1
"TQRMNOQSPHMOKOCDEFPCH00489644",1,1,2016,4,9,175,1,1
"TQRMNOQSQHKNLMCDEFPCH00489685",1,1,2016,4,9,124,1,1
"TQRMNOQSQHKOLPCDEFPCH00489791",1,1,2016,4,9,159,1,1
"TQRMNOQSRHJOLQCDEFPCH00500036",1,1,2016,4,9,168,2,2
"TQRMNOQSRHKNLMCDEFPCH00489694",1,1,2016,4,9,124,1,1
"TQRMNOQSRHKOLPCDEFPCH00489797",1,1,2016,4,9,159,1,1
"TQRMNOQSSHJOLQCDEFPCH00499994",1,1,2016,4,9,168,2,2
"TQRMNOQSSHKNLMCDEFPCH00489716",1,1,2016,4,9,124,1,1
"TQRMNOQSSHKOLPCDEFPCH00489799",1,1,2016,4,9,159,1,2
"TQRMNOQSTHJOLQCDEFPCH00500048",1,1,2016,4,9,168,1,1
"TQRMNOQSUHJOLQCDEFPCH00500029",1,1,2016,4,9,168,2,1
"TQRMNOQSUHKOLPCDEFPCH00500012",1,1,2016,4,9,159,2,2
"TQRMNOQSVHJOLPCDEFPCH00499805",1,1,2016,4,9,164,1,1
"TQRMNOQSWHJOLPCDEFPCH00499808",1,1,2016,4,9,164,2,2
"TQRMNOQSXHJOLPCDEFPCH00499806",1,1,2016,4,9,164,2,2
"TQRMNOQSYHJOLPCDEFPCH00499815",1,1,2016,4,9,164,1,1
"TQRMNOQTPHJOLPCDEFPCH00499807",1,1,2016,4,9,164,1,1
"TQRMNOQTQHLMKQCDEFPCH00499906",1,1,2016,4,9,160,2,1
"TQRMNOQTRHJOKSCDEFPCH00499817",1,1,2016,4,9,135,1,1
"TQRMNOQTRHLMKQCDEFPCH00499937",2,1,2016,4,9,160,1,1
"TQRMNOQTRHMMLMCDEFPCH00499940",1,1,2016,4,9,112,1,1
"TQRMNOQTSHLMKQCDEFPCH00499893",1,1,2016,4,9,160,1,1
"TQRMNOQTSHMMLMCDEFPCH00489731",1,1,2016,4,9,112,2,2
"TQRMNOQTTHJOKSCDEFPCH00499849",1,1,2016,4,9,135,1,1
"TQRMNOQTTHLMKQCDEFPCH00499963",1,1,2016,4,9,160,2,2
"TQRMNOQTUHLMKQCDEFPCH00499933",1,1,2016,4,9,160,1,1
"TQRMNOQTUHMMLMCDEFPCH00489711",1,1,2016,4,9,112,1,1
"TQRMNOQTVHMMLMCDEFPCH00489702",1,1,2016,4,9,112,1,1
"TQRMNOQTVHMNLOCDEFPCH00489790",1,1,2016,4,9,123,1,1
"TQRMNOQTXHMNLOCDEFPCH00489765",1,1,2016,4,9,123,2,2
"TQRMNOQTYHMNLOCDEFPCH00489811",1,1,2016,4,9,123,1,1
"TQRMNOQUPHMNLOCDEFPCH00489809",1,1,2016,4,9,123,1,1
"TQRMNOQUQHLLLMCDEFPCH00499886",2,1,2016,4,9,173,1,1
"TQRMNOQURHJOLOCDEFPCH00499966",1,1,2016,4,9,140,1,1
"TQRMNOQURHLLLMCDEFPCH00499887",1,1,2016,4,9,173,1,1
"TQRMNOQUSHJOLOCDEFPCH00499908",1,1,2016,4,9,140,1,1
"TQRMNOQUTHJOLOCDEFPCH00499953",1,1,2016,4,9,140,1,1
"TQRMNOQUUHJOLOCDEFPCH00499927",1,1,2016,4,9,140,1,1
"TQRMNOQVQHKMLLCDEFPCH00489742",1,1,2016,4,9,132,1,1
"TQRMNOQVQHKOKOCDEFPCH00489798",1,1,2016,4,9,119,1,1
"TQRMNOQVRHKMLLCDEFPCH00489722",1,1,2016,4,9,132,1,1
"TQRMNOQVRHKOKOCDEFPCH00500035",1,1,2016,4,9,119,2,2
"TQRMNOQVSHKOKOCDEFPCH00489783",1,1,2016,4,9,119,1,1
"TQRMNOQVTHKMLLCDEFPCH00489687",1,1,2016,4,9,132,1,1
"TQRMNOQVTHKOKOCDEFPCH00499983",1,1,2016,4,9,119,1,1
"TQRMNOQVVHJLLMCDEFPCH00499821",1,1,2016,4,9,163,1,1
"TQRMNOQVVHJMLNCDEFPCH00500007",1,1,2016,4,9,120,1,1
"TQRMNOQVWHJLLMCDEFPCH00499837",1,1,2016,4,9,163,1,1
"TQRMNOQVWHLMKRCDEFPCH00499872",1,1,2016,4,9,149,1,1
"TQRMNOQVXHJLLMCDEFPCH00499812",1,1,2016,4,9,163,2,1
"TQRMNOQVXHJMLNCDEFPCH00499968",1,1,2016,4,9,120,1,1
"TQRMNOQVXHLMKRCDEFPCH00499876",1,1,2016,4,9,149,1,1
"TQRMNOQVYHJMLNCDEFPCH00499993",1,1,2016,4,9,120,1,1
"TQRMNOQWPHJLLMCDEFPCH00499840",1,1,2016,4,9,163,1,1
"TQRMNOQWPHJMLNCDEFPCH00499992",1,1,2016,4,9,120,1,2
"TQRMNOQWPHLMKRCDEFPCH00499880",1,1,2016,4,9,149,1,1
"TQRMNOQWVHKMKRCDEFPCH00489774",1,1,2016,4,9,88,1,1
"TQRMNOQWVHLOLPCDEFPCH00499955",1,1,2016,4,9,117,2,2
"TQRMNOQWWHKMKRCDEFPCH00489803",1,1,2016,4,9,88,1,1
"TQRMNOQWWHLOLPCDEFPCH00499892",1,1,2016,4,9,117,1,1
"TQRMNOQWXHJMKTCDEFPCH00499964",1,1,2016,4,9,137,1,1
"TQRMNOQWXHLOLPCDEFPCH00499904",1,1,2016,4,9,117,2,1
"TQRMNOQWYHKMKRCDEFPCH00499972",1,1,2016,4,9,88,1,1
"TQRMNOQWYHLOLPCDEFPCH00499905",1,1,2016,4,9,117,2,1
"TQRMNOQXPHJMKTCDEFPCH00499885",1,1,2016,4,9,137,1,1
"TQRMNOQXPHLOLPCDEFPCH00499943",1,1,2016,4,9,117,1,2
"TQRMNOQXUHMKKRCDEFPCH00489802",1,1,2016,4,9,163,1,1
"TQRMNOQXXHKKKUCDEFPCH00489667",1,1,2016,4,9,166,1,1
"TQRMNOQYQHMMLPCDEFPCH00489639",1,1,2016,4,9,142,2,1
"TQRMNOQYRHLOLNCDEFPCH00499981",1,1,2016,4,9,164,1,1
"TQRMNOQYRHMMLPCDEFPCH00489654",1,1,2016,4,9,142,1,1
"TQRMNOQYSHLOLNCDEFPCH00500027",1,1,2016,4,9,164,1,1
"TQRMNOQYTHMMLPCDEFPCH00489655",1,1,2016,4,9,142,1,1
"TQRMNOQYUHLOLNCDEFPCH00500028",1,1,2016,4,9,164,1,1
"TQRMNOQYUHMMLPCDEFPCH00489656",1,1,2016,4,9,142,1,1
"TQRMNOQYVHKOKTCDEFPCH00499895",1,1,2016,4,9,160,1,1
"TQRMNOQYWHKOKTCDEFPCH00489677",1,1,2016,4,9,160,2,2
"TQRMNOQYXHKOKTCDEFPCH00489746",1,1,2016,4,9,160,1,1
"TQRMNOQYYHKOKTCDEFPCH00499923",1,1,2016,4,9,160,1,1
"TQRMNOQYYHMLKPCDEFPCH00489770",1,1,2016,4,9,160,1,1
"TQRMNORPPHKOKTCDEFPCH00489682",1,1,2016,4,9,160,2,1
"TQRMNORPPHMLKPCDEFPCH00499995",1,1,2016,4,9,160,1,1
"TQRMNORPQHLMLOCDEFPCH00499980",1,1,2016,4,9,138,1,1
"TQRMNORPRHKKKUCDEFPCH00499881",1,1,2016,4,9,166,1,1
"TQRMNORPRHLMLOCDEFPCH00500001",1,1,2016,4,9,138,1,1
"TQRMNORPTHLMLOCDEFPCH00500011",1,1,2016,4,9,138,1,1
"TQRMNORPUHLMLOCDEFPCH00500024",1,1,2016,4,9,138,1,2
"TQRMNORPWHLKKMCDEFPCH00499921",1,1,2016,4,9,188,2,1
"TQRMNORPXHLKKMCDEFPCH00499920",1,1,2016,4,9,188,1,1
"TQRMNORPYHLKKMCDEFPCH00499883",1,1,2016,4,9,188,2,1
"TQRMNORQPHKOKMCDEFPCH00489621",1,1,2016,4,9,246,1,1
"TQRMNORQRHKOKMCDEFPCH00489622",1,1,2016,4,9,246,1,1
"TQRMNORQSHJKKMCDEFPCH00499935",1,1,2016,4,9,213,1,1
"TQRMNORQSHKOKMCDEFPCH00499841",1,1,2016,4,9,246,1,1
"TQRMNORQTHKOKMCDEFPCH00489623",1,1,2016,4,9,246,1,1
"TQRMNORQUHJKKMCDEFPCH00499962",1,1,2016,4,9,213,1,1
"TQRMNORQVHJKKMCDEFPCH00499903",1,1,2016,4,9,213,1,1
"TQRMNORQWHLMKNCDEFPCH00499836",1,1,2016,4,9,153,1,1
"TQRMNORQXHLMKNCDEFPCH00499844",2,1,2016,4,9,153,1,1
"TQRMNORRPHLMKNCDEFPCH00499845",1,1,2016,4,9,153,2,1
"TQRMNORRSHJLKRCDEFPCH00500018",1,1,2016,4,9,175,1,1
"TQRMNORRTHJLKRCDEFPCH00499988",1,1,2016,4,9,175,1,1
"TQRMNORRVHJLKRCDEFPCH00499973",1,1,2016,4,9,175,1,1
"TQRMNORRWHJLKRCDEFPCH00500014",1,1,2016,4,9,175,2,1
"TQRMNORTQHLOKOCDEFPCH00499811",1,1,2016,4,9,159,1,1
"TQRMNORTRHJOKOCDEFPCH00500022",1,1,2016,4,9,153,1,1
"TQRMNORTRHLOKOCDEFPCH00499822",1,1,2016,4,9,159,1,1
"TQRMNORTSHLOKOCDEFPCH00499809",1,1,2016,4,9,159,1,1
"TQRMNORTSHMOLQCDEFPCH00489727",1,1,2016,4,9,161,2,2
"TQRMNORTTHLOKOCDEFPCH00499832",1,1,2016,4,9,159,1,1
"TQRMNORTUHJOKOCDEFPCH00499987",1,1,2016,4,9,153,1,1
"TQRMNORTUHLOKOCDEFPCH00499810",1,1,2016,4,9,159,1,1
"TQRMNORTUHMOLQCDEFPCH00489735",1,1,2016,4,9,161,1,1
"TQRMNORTVHJNLLCDEFPCH00499914",1,1,2016,4,9,120,1,2
"TQRMNORTVHKMKSCDEFPCH00489695",1,1,2016,4,9,166,1,1
"TQRMNORTVHMNLLCDEFPCH00489691",1,1,2016,4,9,115,1,1
"TQRMNORTWHJNLLCDEFPCH00499938",1,1,2016,4,9,120,2,2
"TQRMNORTWHKMKSCDEFPCH00489683",1,1,2016,4,9,166,1,1
"TQRMNORTWHMNLLCDEFPCH00489662",1,1,2016,4,9,115,1,1
"TQRMNORTXHJNLLCDEFPCH00499915",1,1,2016,4,9,120,1,1
"TQRMNORTXHMOKOCDEFPCH00489645",1,1,2016,4,9,175,1,1
"TQRMNORTYHJNLLCDEFPCH00499965",1,1,2016,4,9,120,1,2
"TQRMNORTYHKMKSCDEFPCH00489756",1,1,2016,4,9,166,1,2
"TQRMNORUPHJNLLCDEFPCH00499909",1,1,2016,4,9,120,1,1
"TQRMNORUPHMNLLCDEFPCH00499818",1,1,2016,4,9,115,1,1
"TQRMNORUPHMOKOCDEFPCH00489665",1,1,2016,4,9,175,2,2
"TQRMNORURHJMKPCDEFPCH00499941",1,1,2016,4,9,148,1,1
"TQRMNORUTHJMKPCDEFPCH00499954",1,1,2016,4,9,148,1,1
"TQRMNORUUHJMKPCDEFPCH00499910",1,1,2016,4,9,148,1,1
"TQRMNORUVHLNLLCDEFPCH00499871",1,1,2016,4,9,113,1,1
"TQRMNORUVHMMKTCDEFPCH00489629",1,1,2016,4,9,150,1,1
"TQRMNORUWHJKKUCDEFPCH00499828",1,1,2016,4,9,186,1,1
"TQRMNORUWHLNLLCDEFPCH00499874",1,1,2016,4,9,113,1,1
"TQRMNORUXHJKKUCDEFPCH00499829",1,1,2016,4,9,186,2,1
"TQRMNORUXHLNLLCDEFPCH00499868",1,1,2016,4,9,113,1,1
"TQRMNORUYHJKKUCDEFPCH00499853",1,1,2016,4,9,186,1,1
"TQRMNORUYHMMKTCDEFPCH00489675",1,1,2016,4,9,150,2,2
"TQRMNORVPHJKKUCDEFPCH00499856",1,1,2016,4,9,186,2,2
"TQRMNORVPHJMKQCDEFPCH00500034",1,1,2016,4,9,157,1,1
"TQRMNORVPHMMKTCDEFPCH00499830",1,1,2016,4,9,150,1,1
"TQRMNORVQHJMKQCDEFPCH00500037",1,1,2016,4,9,157,1,1
"TQRMNORVRHJMKQCDEFPCH00500002",1,1,2016,4,9,157,1,1
"TQRMNORVTHLNKTCDEFPCH00500016",1,1,2016,4,9,119,1,1
